merchant_id,mcc,vertical,country,trust_score,prior_cb_rate,refund_rate,cancel_rate,website_uptime,sentiment,sales_growth_3m,payout_delay_days,reserve_percent,deposit_policy_percent,days_in_advance,booking_amount,new_merchant,shock_flag
M0606,5964,retail_goods_prepay,CA,86.65196031,0.035876016,0.063083621,0.033200014,0.989503708,0.201879777,0.08147627,7,0.223623617,19.16678882,13,35.59,0,0
M0799,4511,airline,SG,98,0.0313452,0.033286245,0.027825325,0.966316717,0.052781061,0.375988776,30,9.294489714,12.94227679,67,36.25,0,0
M0408,4722,online_travel_agency,US,92.43994257,0.080012293,0.045834588,0.075174997,0.979355753,0.147823342,0.147524032,14,7.910938381,17.74909534,101,18.16,0,0
M0079,4722,tour_operator,BR,53.19310681,0.021009787,0.098820341,0.156642554,0.995457937,0.343581948,-0.253323548,0,7.549124123,2.491887223,126,39.95,0,0
M0427,8299,education_courses,SG,94.87850069,0.023298262,0.190057826,0.16114236,0.974594562,0.342110885,-0.028145169,30,5.685457765,22.96405837,26,58.42,0,0
M0745,7011,hotel,BR,45.89335191,0.006880885,0.014958469,0.058284225,0.999,-0.495742978,-0.021762808,14,1.67491334,1.385643369,11,80.31,0,0
M0284,4722,tour_operator,CA,84.23929786,0.049858605,0.080672663,0.157581493,0.976134104,0.524330272,0.034691394,7,0,0,35,89.24,0,0
M0291,5964,retail_goods_prepay,SG,98,0.023193066,0.126088991,0.018054721,0.97706717,-0.270684245,-0.027753695,0,6.295335654,0,18,82.29,0,0
M0339,4121,transport_shuttle,CA,73.28846834,0.011921759,0.054387658,0.027793376,0.990340932,0.082320975,0.200202676,7,1.107639844,0,1,68.13,0,0
M0581,5964,retail_goods_prepay,ZA,79.56442973,0.034304255,0.114601385,0.026244614,0.983565081,0.234900799,0.214347715,1,8.241088159,4.708635004,9,50.79,0,1
M0557,5817,digital_services,AU,51.10332688,0.069069728,0.05533427,0.09724404,0.995889645,0.137051127,0.214065464,7,2.714158176,9.762277089,10,113.26,0,0
M0589,4722,online_travel_agency,EU,69.0204581,0.003947605,0.005359047,0.098715333,0.989842702,0.306583501,0.031173945,1,6.020714707,27.53102643,81,63.79,0,0
M0549,4722,tour_operator,AU,70.7331517,0.021459305,0.017361581,0.39861688,0.989074014,0.113734639,0.086229277,30,3.262158898,4.308911601,47,18.71,0,0
M0233,7011,hotel,AU,65.82807424,0.052584783,0.070145067,0.039652536,0.984747371,-0.284092191,0.267312043,2,4.588169523,0,38,138.46,0,0
M0074,5817,digital_services,IN,95.60819412,0.063089167,0.029601879,0.066080175,0.971787617,-0.280416766,0.408512861,1,4.816002038,0,5,56.69,0,0
M0258,7011,hotel,AE,52.55920182,0.032750072,0.077790799,0.037907193,0.986188939,-0.090783486,-0.040543732,30,6.838592428,8.91581779,24,106.47,0,0
M0531,4511,airline,US,52.20547206,0.013189537,0.062336657,0.089852551,0.97387386,-0.14015084,0.101193886,1,7.64661409,11.71484039,130,46.05,0,0
M0187,7011,hotel,CA,69.055888,0.017034421,0.038214208,0.078349024,0.975820126,0.838388435,0.012330135,14,8.878729854,9.435678634,36,36.9,0,0
M0787,7011,hotel,SG,84.15531347,0.005373047,0.009548183,0.033668486,0.987511761,0.446639499,-0.066305978,2,13.2164746,5.427794064,10,140.23,0,0
M0467,5964,retail_goods_prepay,CA,59.20892389,0.017014269,0.060971542,0.142991389,0.997779068,0.14313258,0.417307264,30,9.116979225,6.418706709,17,20.62,0,0
M0009,4511,airline,BR,89.76579495,0.040831201,0.092152249,0.132358315,0.967426003,-0.274732909,0.208742057,2,4.374542836,0,0,138.58,0,0
M0608,7011,hotel,SG,75.31384209,0.010032052,0.098941081,0.215919916,0.99849959,-0.015183319,-0.040516351,7,6.619804729,0,22,88.67,0,0
M0137,4511,airline,EU,64.55073081,0.012801427,0.046291841,0.158417798,0.967493601,0.561967173,0.15012978,30,6.301374321,2.636439423,126,88.74,0,1
M0399,4511,airline,CA,72.60747481,0.014152038,0.00875197,0.087190394,0.974836429,0.265359797,0.128519766,14,6.765172785,11.30752124,57,78.07,0,0
M0675,8299,education_courses,AU,52.37654819,0.028050362,0.034964678,0.27568503,0.999,-0.199429025,0.055728902,14,6.490116436,8.930434974,26,159.76,0,0
M0683,5964,retail_goods_prepay,CA,80.50191181,0.009232059,0.048176502,0.173688349,0.97536961,0.515141693,0.230770153,2,7.38321491,0,20,28.84,0,0
M0782,4722,online_travel_agency,ZA,81.49096822,0.038032374,0.143334074,0.058146099,0.985883246,0.418645206,-0.25770854,1,8.512976013,33.28859801,8,35.96,0,0
M0046,4511,airline,US,83.21173335,0.00034739,0.024001971,0.05579394,0.986752152,0.158028673,-0.232358974,0,6.178858566,0,138,15.6,0,0
M0067,4722,tour_operator,EU,65.3175021,0.036564895,0.043175162,0.284703918,0.989439046,0.464309258,-0.114117421,2,1.799585007,0,78,8.43,0,0
M0335,7011,hotel,BR,58.63788045,0.040771101,0.028910231,0.157492355,0.968640868,0.071481764,0.219581394,1,3.013615272,14.25525239,80,30.41,0,0
M0346,4722,online_travel_agency,US,67.50614175,0.074364673,0.046272656,0.162412051,0.988213691,-0.230860345,0.130491534,0,7.134415103,0,103,34.82,0,0
M0467,5964,retail_goods_prepay,CA,59.20892389,0.017014269,0.060971542,0.142991389,0.997779068,0.14313258,0.417307264,30,9.116979225,6.418706709,9,41.92,0,0
M0018,5968,subscription_box,IN,71.57639059,0.038553016,0.026352282,0.227234244,0.98947725,-0.107154696,-0.305163701,7,5.766499734,23.25058866,5,107.29,0,0
M0307,7922,event_ticketing,AU,66.07465846,0.032918376,0.13313464,0.062695145,0.989144148,0.363379692,-0.215946791,1,3.656499479,14.38088495,55,97.24,0,0
M0159,5968,subscription_box,ZA,75.4855213,0.001385032,0.041281243,0.10962117,0.978230299,0.175899746,-0.047538382,7,12.79026717,12.04386468,0,86.1,0,0
M0766,5817,digital_services,AE,95.8550324,0.005066049,0.084347897,0.018933599,0.998445279,0.067051688,0.045929779,14,10.76946634,0,0,98.33,0,0
M0022,4121,transport_shuttle,SG,75.61637666,0.107570326,0.072695366,0.098569777,0.980632663,0.18634399,-0.01311644,2,7.203793082,0,10,84.83,0,0
M0696,4722,tour_operator,BR,64.86514966,0.035708813,0.103899397,0.152664395,0.983166569,0.038182178,-0.102678749,7,11.29527978,24.06423469,207,106.4,0,1
M0006,7011,hotel,EU,61.80907908,0.002433667,0.128179827,0.045779359,0.99167223,-0.105509412,0.433155251,0,3.860178849,0,36,24.77,0,0
M0262,7922,event_ticketing,CA,41.44854063,0.070134397,0.105971745,0.184175528,0.981386976,0.21926909,0.084439247,0,8.433342829,0.628724143,79,53.69,0,0
M0189,8299,education_courses,BR,78.93805829,0.067855705,0.044455996,0.188209106,0.982695865,-0.388004513,-0.020341438,1,7.891990095,21.70853355,19,56.22,0,0
M0049,8299,education_courses,EU,76.96152975,0.056410197,0.072210002,0.114181564,0.986995605,0.442458822,-0.011124367,7,4.939884369,14.45949215,59,87.04,0,0
M0604,4722,tour_operator,ZA,75.45562913,0.008628006,0.031846628,0.19072557,0.999,-0.147243037,-0.152078074,7,4.955771979,12.36919046,73,61.04,0,0
M0364,5968,subscription_box,US,75.05726539,0.189014375,0.128934265,0.045301406,0.993811002,-0.270450314,-0.118048619,1,4.785824919,0,0,85.9,0,0
M0440,5817,digital_services,BR,80.39924132,0.024164606,0.019434258,0.090533841,0.994826823,0.359956724,0.075493118,7,4.085906688,5.324213629,0,38.22,0,0
M0262,7922,event_ticketing,CA,41.44854063,0.070134397,0.105971745,0.184175528,0.981386976,0.21926909,0.084439247,0,8.433342829,0.628724143,107,78.83,0,0
M0611,5817,digital_services,GB,81.78457666,0.064244417,0.085824381,0.130227171,0.98749188,0.628663235,-0.111843937,30,7.62290636,0,0,32.86,0,0
M0118,4722,online_travel_agency,EU,62.56394968,0.003343229,0.092016669,0.118233197,0.984105094,0.346758865,0.148574395,0,1.828574211,11.35897501,105,44.4,0,0
M0616,4121,transport_shuttle,ZA,78.73253636,0.060909938,0.373622513,0.044511993,0.980745621,-0.600317512,0.024744528,0,4.03544196,23.19381604,10,106.27,0,0
M0238,4722,tour_operator,GB,74.41001777,0.03814732,0.072313662,0.104722881,0.994795812,0.438195515,0.006018395,7,2.78448289,11.49905029,188,34.07,0,0
M0737,5964,retail_goods_prepay,AU,76.99703845,0.042724409,0.14054172,0.148549455,0.985724372,-0.207067607,-0.062656459,14,6.836571513,5.484627327,11,46.21,0,0
M0697,5817,digital_services,SG,77.10029143,0.025749304,0.059027619,0.147365388,0.99133115,-0.238745162,0.018798267,0,4.853790727,18.54928212,3,49.33,0,0
M0304,5817,digital_services,BR,79.17736839,0.02605323,0.230675769,0.058334497,0.997891697,0.537331834,0.196582768,2,5.935466711,20.76025744,10,78.3,0,0
M0262,7922,event_ticketing,CA,41.44854063,0.070134397,0.105971745,0.184175528,0.981386976,0.21926909,0.084439247,0,8.433342829,0.628724143,66,183.18,0,0
M0342,5968,subscription_box,GB,64.73175007,0.019588002,0.095362824,0.149059448,0.970957416,-0.040155995,-0.053360706,7,2.287288036,4.548287167,0,63.03,0,0
M0605,5817,digital_services,EU,56.76631808,0.050611046,0.015924854,0.033558746,0.990967892,0.11166442,-0.020585376,1,3.435879903,12.63400475,0,10.55,0,0
M0538,4722,tour_operator,CA,70.36921399,0.033323751,0.031805773,0.12496337,0.980223623,0.119736288,0.064407597,2,7.825356123,5.855880556,49,23.01,0,0
M0764,4722,online_travel_agency,CA,98,0.001762961,0.189298469,0.098918131,0.976234539,-0.101489055,-0.045809704,30,6.816883915,7.693362145,50,170.19,0,0
M0253,7011,hotel,EU,90.396761,0.017373013,0.037639296,0.036185602,0.981587941,0.494468185,-0.01484918,14,7.379446664,13.79226564,44,49.96,0,0
M0411,4121,transport_shuttle,CA,58.87100558,0.019379639,0.024838204,0.138670516,0.977153509,-0.025030204,0.22530039,0,6.968118829,14.69715256,8,47.55,0,0
M0467,5964,retail_goods_prepay,CA,59.20892389,0.017014269,0.060971542,0.142991389,0.997779068,0.14313258,0.417307264,30,9.116979225,6.418706709,23,88.1,0,0
M0385,7011,hotel,SG,64.31014147,0.026387852,0.050918958,0.15588764,0.981100707,0.648006062,0.164069756,7,5.185008783,7.72447251,29,83.62,0,0
M0606,5964,retail_goods_prepay,CA,86.65196031,0.035876016,0.063083621,0.033200014,0.989503708,0.201879777,0.08147627,7,0.223623617,19.16678882,15,51.16,0,0
M0690,7922,event_ticketing,US,57.00857417,0.00303965,0.149337059,0.238229626,0.978991151,-0.191096002,-0.016317692,1,6.653302006,6.361426996,15,81.27,0,0
M0776,5817,digital_services,AU,84.42190795,0.010274947,0.127620971,0.140947601,0.991171483,0.109783016,-0.031194242,7,6.592948886,0,2,205.72,0,0
M0705,5968,subscription_box,SG,83.26857632,0.019244992,0.058375499,0.116706743,0.98501973,0.499623044,-0.047916051,1,3.426645772,12.53265769,0,25.97,0,0
M0215,4121,transport_shuttle,US,40.76857159,0.001279555,0.156163105,0.151297772,0.987947798,0.21426279,-0.122636723,30,5.146712332,6.060011566,0,82.76,0,0
M0709,7011,hotel,IN,72.15723064,0.00215718,0.129392498,0.118124457,0.972669526,0.024762737,0.025828069,7,4.792727225,0.934223895,38,31.7,0,0
M0499,4722,tour_operator,GB,46.63572297,0.037188098,0.074560609,0.063297978,0.99890393,-0.32698374,0.087002627,0,7.207990486,0.425515607,141,94.91,0,0
M0052,4121,transport_shuttle,CA,62.70058135,0.0131793,0.081118775,0.048167022,0.99064692,-0.028367367,0.197047809,14,8.309328189,3.368375814,0,41.58,0,0
M0246,8299,education_courses,AE,50.64423116,0.049160893,0.012900503,0.024784169,0.983631419,-0.152622973,0.083539142,0,5.449321488,4.363452824,26,52.56,0,0
M0050,8299,education_courses,CA,68.92249735,0.069328047,0.050328198,0.070722515,0.972735246,-0.166402558,0.07488135,1,5.452946669,3.912687464,20,31.02,0,0
M0383,5817,digital_services,BR,66.49892012,0.014193436,0.150535857,0.135985477,0.975177395,0.403593001,-0.17299201,2,6.146896473,17.77642417,3,82.24,1,0
M0499,4722,tour_operator,GB,46.63572297,0.037188098,0.074560609,0.063297978,0.99890393,-0.32698374,0.087002627,0,7.207990486,0.425515607,136,70.06,0,0
M0303,8299,education_courses,BR,72.91305401,0.015794653,0.086736094,0.085163908,0.989431628,-0.290457903,0.117716955,2,4.156341484,18.64019111,54,24,0,0
M0014,4722,tour_operator,BR,51.7827043,0.014252333,0.033047403,0.014449237,0.975994834,-0.477114719,0.154368098,2,7.657364945,12.60032669,14,38.46,0,0
M0611,5817,digital_services,GB,81.78457666,0.064244417,0.085824381,0.130227171,0.98749188,0.628663235,-0.111843937,30,7.62290636,0,4,28.01,0,0
M0430,4722,online_travel_agency,SG,80.70292905,0.09564058,0.158180277,0.29476191,0.989416854,0.191967004,0.026433881,0,5.847040998,8.053277209,121,34.87,0,0
M0199,5964,retail_goods_prepay,EU,74.61038362,0.076594887,0.086165225,0.301544986,0.981127923,0.155618346,0.116397223,2,9.114112549,8.246758144,9,131.36,0,0
M0495,4722,tour_operator,AE,48.22081362,0.004299443,0.102439992,0.117320895,0.989685223,-0.562737515,0.139275361,1,7.53397862,0,94,35.21,0,0
M0784,4722,tour_operator,BR,66.8936086,0.023675994,0.031315154,0.091201146,0.983366287,-0.280878538,0.157268612,7,1.45489339,12.87343738,85,147.28,0,0
M0782,4722,online_travel_agency,ZA,81.49096822,0.038032374,0.143334074,0.058146099,0.985883246,0.418645206,-0.25770854,1,8.512976013,33.28859801,65,35.28,0,0
M0748,5817,digital_services,EU,64.19737372,0.021875573,0.155145351,0.063721627,0.996900526,-0.279550146,-0.13395918,7,6.329171422,1.135540294,3,31.7,0,0
M0137,4511,airline,EU,64.55073081,0.012801427,0.046291841,0.158417798,0.967493601,0.561967173,0.15012978,30,6.301374321,2.636439423,138,100.46,0,0
M0665,4722,online_travel_agency,EU,81.56027725,0.007384275,0.038389791,0.080427748,0.979232429,-0.350976565,0.05023395,1,8.172634217,15.58778664,132,81.92,0,0
M0682,7011,hotel,US,58.94629812,0.047721036,0.101501759,0.090817739,0.990039972,-0.769618217,-0.219449259,2,4.590864733,2.052292935,14,20.28,1,0
M0654,5817,digital_services,US,89.10330019,0.004984741,0.131163569,0.163218308,0.990389967,0.465461796,0.168153891,14,9.003682721,19.22494252,2,30.5,0,0
M0011,8299,education_courses,US,59.61481274,0.002616006,0.00178519,0.024696753,0.99191712,0.409743915,0.020848591,1,5.308350532,10.45998121,30,17.84,0,0
M0370,4511,airline,ZA,75.65836523,0.001166919,0.080656346,0.073912177,0.976265496,0.132323152,0.101704093,2,8.054581247,13.50573952,147,26.74,0,0
M0279,4722,online_travel_agency,AU,68.53684914,0.012560648,0.049447503,0.074481257,0.974358408,0.295793197,0.351873045,0,7.857418531,15.58608461,178,59.04,0,0
M0392,5968,subscription_box,EU,64.95019611,0.063383075,0.063389723,0.227596096,0.959469141,0.074473756,-0.107881742,2,7.54740869,5.0509326,0,35.37,0,0
M0080,4722,tour_operator,US,73.08156727,0.018052661,0.079689823,0.040982081,0.999,-0.128727869,-0.042564414,2,10.38141604,19.45422678,157,19.27,0,0
M0417,4722,online_travel_agency,AU,81.75314161,0.058243619,0.052461713,0.082539145,0.978446687,0.180117198,-0.13613484,14,5.721583367,4.067866619,28,65.14,0,0
M0113,5964,retail_goods_prepay,AU,53.05645934,0.012566082,0.177279283,0.05482738,0.978809596,0.01606908,-0.038721675,2,3.640755522,1.525538738,9,67.8,0,0
M0335,7011,hotel,BR,58.63788045,0.040771101,0.028910231,0.157492355,0.968640868,0.071481764,0.219581394,1,3.013615272,14.25525239,38,53.8,0,0
M0090,7011,hotel,EU,68.77906446,0.068210766,0.160186097,0.222579028,0.981690979,-0.623731994,0.257767689,2,10.80187242,2.083377634,31,22.65,0,0
M0403,4722,online_travel_agency,AU,83.28320902,0.030517096,0.079384934,0.252185754,0.979049369,0.306805318,0.199012124,1,5.180423624,5.906051851,55,12.38,0,0
M0256,4722,tour_operator,SG,81.10113041,0.054779575,0.278231472,0.235726894,0.996309629,-0.174316676,-0.182758189,0,9.904627339,22.69217527,125,39.83,0,0
M0796,8299,education_courses,US,47.55878629,0.01634799,0.014499698,0.05522047,0.978997782,0.217100835,-0.047637311,2,8.035819851,13.3436853,53,27.75,0,0
M0572,4511,airline,SG,68.51062303,0.023924331,0.041626006,0.111440771,0.996846367,0.429057982,-0.198776081,0,6.824460297,9.439072509,142,58.25,0,0
M0610,8299,education_courses,BR,92.93102582,0.001854287,0.054899517,0.003326816,0.992209125,-0.089418312,-0.212092459,7,8.949290223,6.733686098,29,32.71,0,0
M0009,4511,airline,BR,89.76579495,0.040831201,0.092152249,0.132358315,0.967426003,-0.274732909,0.208742057,2,4.374542836,0,105,44.1,0,1
M0107,4722,tour_operator,ZA,65.31366013,0.007618355,0.127363205,0.106076357,0.992831461,0.196440019,-0.008429245,1,5.814208389,18.1122546,181,19.4,0,0
M0073,4511,airline,ZA,91.25878179,0.042939634,0.024541348,0.111119751,0.976474454,-0.618458948,0.424425332,2,12.1017097,5.238871744,124,57.01,0,0
M0698,5964,retail_goods_prepay,SG,79.05647085,0.021839575,0.017568744,0.091479928,0.984291536,0.192113045,0.052791102,2,2.023531253,13.041326,13,35.93,0,1
M0541,5817,digital_services,ZA,73.13732494,0.006580542,0.053088565,0.221821162,0.999,0.012473408,0.438463056,2,3.107577299,7.990897826,3,117.48,0,0
M0036,4722,online_travel_agency,BR,55.14563768,0.019247865,0.036879858,0.073844436,0.980302729,-0.233060868,-0.047087777,7,3.002523429,7.207525181,101,90.74,0,0
M0413,8299,education_courses,AU,48.60508205,0.037135823,0.146441749,0.149273514,0.96853567,-0.063450149,0.427188994,1,1.971791411,0,4,262.58,1,0
M0737,5964,retail_goods_prepay,AU,76.99703845,0.042724409,0.14054172,0.148549455,0.985724372,-0.207067607,-0.062656459,14,6.836571513,5.484627327,6,25.06,0,0
M0381,5817,digital_services,IN,61.43923157,0.008319503,0.054283535,0.209109327,0.988917754,0.249176139,0.072815478,1,9.54203987,0,2,48.15,0,0
M0294,7922,event_ticketing,EU,61.75044866,0.031459338,0.121633433,0.354785485,0.97992436,0.284370204,-0.043175194,7,7.618956075,0.576570367,46,56.47,0,0
M0435,5968,subscription_box,BR,89.81872602,0.00393337,0.073585816,0.083350914,0.975224877,0.465887883,0.057181181,1,10.28657702,0,0,51.73,0,0
M0333,5968,subscription_box,GB,62.70357781,0.051321567,0.036843186,0.239560413,0.965442899,0.253618387,-0.004620346,0,4.248036912,11.8981437,0,42.64,0,0
M0018,5968,subscription_box,IN,71.57639059,0.038553016,0.026352282,0.227234244,0.98947725,-0.107154696,-0.305163701,7,5.766499734,23.25058866,4,28.52,0,1
M0057,7011,hotel,CA,73.42780235,0.004075253,0.06560935,0.016854681,0.999,0.410409623,0.145943374,1,3.423264806,17.53276212,31,49.81,0,0
M0502,4722,online_travel_agency,BR,60.12851289,0.021440779,0.134131584,0.007732607,0.982637549,0.220297691,0.083077456,14,6.479148957,0,135,20.45,0,0
M0064,4511,airline,EU,69.08631456,0.023954801,0.013838592,0.144070368,0.970369465,-0.099116859,-0.030192401,7,5.569497046,8.413399128,142,93.53,0,0
M0369,4121,transport_shuttle,AU,77.71227499,0.036842169,0.024157762,0.197250708,0.998126551,-0.326731382,-0.036133228,7,9.507900679,13.57683509,18,10.66,0,0
M0446,4511,airline,SG,83.95059304,0.016496245,0.073011229,0.101083401,0.987067031,0.117394081,0.073139124,7,4.521756605,0,55,40.68,0,0
M0427,8299,education_courses,SG,94.87850069,0.023298262,0.190057826,0.16114236,0.974594562,0.342110885,-0.028145169,30,5.685457765,22.96405837,57,85.14,0,0
M0721,7922,event_ticketing,ZA,55.24529435,0.011072986,0.060852179,0.110004747,0.996438493,0.278910055,0.135963072,2,7.272778013,8.029303664,86,49.7,0,0
M0138,5964,retail_goods_prepay,CA,69.42617158,0.024408054,0.052920723,0.097408339,0.98865457,0.175025791,0.123216804,30,3.586422064,12.2796401,19,56.83,0,0
M0447,4121,transport_shuttle,CA,55.35082981,0.081257548,0.016912351,0.085882661,0.984607185,0.12097666,-0.022574799,1,9.292138851,6.403946384,10,40.54,0,0
M0089,5817,digital_services,GB,66.06184298,0.020160103,0.061630358,0.280950985,0.988381075,-0.021723517,0.324336574,0,3.220830585,15.30449066,0,104.64,0,0
M0648,7011,hotel,AU,86.3621377,0.029988962,0.004512393,0.298631416,0.99506312,0.314715228,0.120519286,7,3.172339527,13.75274302,34,48.63,0,0
M0365,7922,event_ticketing,US,82.78434337,0.005450342,0.060694536,0.084471962,0.999,0.474240526,0.083083967,0,9.443741947,0,44,80.48,0,0
M0399,4511,airline,CA,72.60747481,0.014152038,0.00875197,0.087190394,0.974836429,0.265359797,0.128519766,14,6.765172785,11.30752124,24,29.21,0,0
M0259,7922,event_ticketing,SG,78.00220769,0.009463043,0.193186577,0.136689662,0.968978551,-0.173841659,0.023600885,0,7.604967635,18.20342075,64,154.28,0,0
M0628,4511,airline,GB,89.97367654,0.013964194,0.300297012,0.140091493,0.986984167,0.034164325,-0.07035071,0,4.208873468,8.783528828,153,24.46,0,0
M0499,4722,tour_operator,GB,46.63572297,0.037188098,0.074560609,0.063297978,0.99890393,-0.32698374,0.087002627,0,7.207990486,0.425515607,199,50.09,0,0
M0203,7922,event_ticketing,BR,48.18346493,0.019254732,0.201391585,0.117658274,0.982029917,0.294654084,-0.158841465,14,10.75790871,4.837897972,63,89.54,0,0
